repository_owner,repository_name
sebastiaanvisser,data-reify-cse
sebastiaanvisser,fclabels
sebastiaanvisser,frp-js
sebastiaanvisser,garbitrary
sebastiaanvisser,salvia
sebfisch,incremental-sat-solver
sebfisch,primes
securitybreach,Cerberus
seeemilyplay,css-conditioner
seizans,happiage
seizans,pfds
seizans,yesod-auth-mail
seizans,yesoshiage
serialhex,Surreal-Numbers
serialhex,rwh
serras,scion-class-browser
sfmoorex,haskellplay
shangaslammi,config-th
shangaslammi,hxt-css-selectors
shawjef3,aeson
shawnmorel,quickserve
sheaf,Polynomial-roots
shelarcy,cse-ghc-plugin
shelarcy,unroll-ghc-plugin
shenshei,dhp
shevchen,ParserLab
shevchen,Study
shiroginne,project_euler_problems
shlevy,nixos-types
shokos,yesodTutorial
shotofi,homepage
shugo,gwist
silkapp,arrow-list
silkapp,bumper
silkapp,filemanip
silkapp,heist
silkapp,starling
silkapp,xmlhtml
silkapp,xmlhtml-xpath
simedw,ur
simongmzlj,challenges
simongmzlj,hsalpm
simonjohansson,lambdascript
simonl,Html-Java
simonmar,alex
simonmar,monad-par
simonmar,par-tutorial
simonmichael,gist
simonmichael,hssdl-mac-example
sinelaw,HOpenCV
sinelaw,cv-combinators
singpolyma,NME-Haskell
singpolyma,OpenPGP-Crypto
singpolyma,OpenPGP-CryptoAPI
singpolyma,OpenPGP-Haskell
singpolyma,git-date-haskell
singpolyma,imapmd
singpolyma,pktree-haskell
singpolyma,posix-filelock-haskell
singpolyma,smtp2mta
singpolyma,sock2stream
siroken3,yesodweb.com-content
sixohsix,hssdlgame
sjoberg,SP
sjoerdvisscher,conduit
sjoerdvisscher,data-category
sjoerdvisscher,unfoldable
skangas,dot-xmonad
skogsbaer,hscurses
skogsbaer,xmlgen
smu4242,seminare
snapframework,cufp2011
snapframework,heist
snapframework,snap
snapframework,snap-auth
snapframework,snap-core
snapframework,snap-server
snapframework,snap-static-pages
snapframework,snap-website
snapframework,xmlhtml
snkkid,LazyFooHaskell
snowplow,snowhusky
snoyberg,ascii
snoyberg,attempt
snoyberg,attoparsec
snoyberg,aws
snoyberg,blank-canvas
snoyberg,bloggy
snoyberg,cabal-nirvana
snoyberg,conduit
snoyberg,control-monad-attempt
snoyberg,convertible
snoyberg,cookie
snoyberg,crypto-conduit
snoyberg,data-object
snoyberg,data-object-json
snoyberg,data-object-yaml
snoyberg,enumerator-exception
snoyberg,failure
snoyberg,fb
snoyberg,file-embed
snoyberg,foundation
snoyberg,hack-frontend-monadcgi
snoyberg,haskell-web-rosetta
snoyberg,haskellers
snoyberg,hebrew-time
snoyberg,hs-socks
snoyberg,hspec
snoyberg,http-conduit
snoyberg,http-enumerator
snoyberg,json-enumerator
snoyberg,json2yaml
snoyberg,lambda-engine
snoyberg,logger
snoyberg,luach
snoyberg,markdown
snoyberg,mime-mail
snoyberg,neither
snoyberg,orangeroster
snoyberg,packdeps
snoyberg,pool
snoyberg,pronk
snoyberg,simple-sendfile
snoyberg,tagstream-conduit
snoyberg,vector-bytestring
snoyberg,web-routes-quasi
snoyberg,whosawthatcoming
snoyberg,xml
snoyberg,yackage
snoyberg,yesod-auth-fb
snoyberg,yesod-js
snoyberg,yesodbook
snoyberg,yesodcms
snoyberg,yesoddocs
snoyberg,yesodwiki
softmechanics,benchmarks
softmechanics,digestive-functors-yesod
softmechanics,hamlet
softmechanics,wai
softmechanics,wai-handler-fastcgi
softmechanics,warp
softmechanics,web-routes-quasi
softmechanics,yesod
softmechanics,yesod-static
sol,QuickCheck
sol,aeson
sol,blaze-builder-enumerator
sol,darcs-mirrors
sol,doctest-haskell
sol,gentoo-haskell
sol,hackage-jsonp
sol,hackagelog
sol,haddock
sol,haddock-parser
sol,hakyll
sol,haskell-platform-version-comparison
sol,haskell-platform-versions-comparison-chart
sol,hspec
sol,hspec-shouldbe
sol,libmpd-haskell
sol,mpdinfo
sol,pandoc
sol,pwsafe
sol,snap-core
sol,snap-server
sol,stringbuilder
sol,test-framework
sol,test-framework-doctest
sol,test-shouldbe
sol,versions-comparison-chart
sol,vimus
sol,wai
sol,zlib-enum
solidsnack,URLb
solidsnack,bash
solidsnack,logl
solidsnack,shell-escape
sonyandy,glyph
sordina,12Factor
sordina,HTML2XML
sordina,Project-Euler
sordina,scotty
sordina,wai
sourcefrog,projecteuler
sourrust,hyakko
speg03,Programming-in-Haskell
sphynx,tapl
spl,clevercss-hs
spl,shakespeare
splittercode,Feldspar
splittercode,sunwm
spockz,TravisHSTest
spockz,snap-core
spyked,negotiator
srank,Haskell-Sudoku
srank,regexp
sremo,practiceRepo
srikiraju,Haskell
srp,mongoDB
srush,TextBook
srush,hsNLP-
srynot4sale,dotfiles
ssato,haskell
sseefried,task
sseefried,yaml-light
ssirai,real_world_haskell
statichippo,Snaplet-Environments
stefanooldeman,Poker
steinsholt,noisy
stepcut,fb
stepcut,ponyfolder
stepcut,snap-web-routes-demo
stepcut,timeout
steshaw,playground
steveklabnik,from_behind
stevenrobertson,wai-handler-devel
stevezhee,grm
stevezhee,pec
stickywes,COXDemoCostumeGenerator
stothardj,hsudoku
strager,plush
strangemonad,quickserve
strop,jpp_11
stucchio,Mp3FS
stucchio,XMonad-configuration
styx,gtc
substack,hs-network-rfb
substack,shader-emulation
substance,letterpress
suhailshergill,blog
suomela,dda-tracker
supki,biegunka
supki,haskell-liblastfm
supki,haskell-libnotify
suztomo,LanguageStudy
suztomo,OsojiPhoto
svenssonjoel,EmbArBB
svenssonjoel,RayCast
svenssonjoel,Raytracer
svenssonjoel,arbb-vm
sviperll,ghcjs
sw17ch,data-clist
sw17ch,portaudio
syslac,dotfiles
szabba,tetris4d
szemek,tfoo
szymonszukalski,dotfiles
takagi,blog-codes
takahashim,pandoc
takano-akio,conduit
takano-akio,elerea
takano-akio,mime-mail
taks,xmonad-setting
tanakh,Peggy
tanakh,cabal
tanakh,hackage-mirror
tanakh,hoe
tanakh,monadius
tanakh,oppai
tanakh,pandoc-html5slide
tanakh,process-conduit
tanakh,tanakh.jp
tanakh,twitter-conduit
tangboyun,MISC
tangboyun,bio-seq-gb
tangboyun,bio-web-api
tanimoto,hack-handler-webkit
tatsuya6502,xmonad-starter-kit
tbogdala,ExitStrategy
tbot,test
tdudziak,masters-thesis
teddziuba,xmonad-config
tguelck,hxt
thayerwilliams,msi-xmonad
the-real-blackh,ghc
the-real-blackh,sodium
thedward,hshotp
thlorenz,HtmlBookToMobi
thlorenz,WebToInk
thlorenz,WebToKindle
thomasf,dotfiles-thomasf-xmonad
thompsonja,Haskell-NEAT
thoughtpolice,cse-ghc-plugin
thoughtpolice,pcap-conduit
thoughtpolice,shake-extras
thoughtpolice,unroll-ghc-plugin
thoughtpolice,vacuum
thsutton,hcsv
thsutton,histo
thsutton,mapsite
thsutton,wai-extra
ti1024,contests
ti1024,eclipsefp-happy
tibbe,attoparsec
tibbe,ekg
tibbe,hashable
tibbe,hyena
tibbe,unordered-containers
tilk,DysFRP
timjb,dropbox-sdk-haskell
timjb,haskell-operational-transformation
timjb,haskell-timsort
timjstewart,RabbitTrail
timsears,easyVision
timthelion,gridhaskell-haskarrow
tkahn6,dcpu16-haskell
tkrajina,haskell-playground
tkvogt,SVGFonts
tm1rbrt,Lambdacoin
tm1rbrt,ml-w
tm1rbrt,snap-server
tm1rbrt,snaplet-hdbc
tmcdonell,accelerate
tmcdonell,accelerate-cuda
tmcdonell,accelerate-examples
tmcdonell,accelerate-io
tmhedberg,aurquery
tmhedberg,xmonad.hs
tmoertel,pxsl-tools
tnip,cuse-compsci
tobbebex,GPipe
tobbebex,GPipe-Collada
tobbebex,GPipe-Core
tobbebex,GPipe-TextureLoad
tobbebex,Vec-Boolean
tobbebex,Vec-Transform
toddobryan,parsec-scala
tolomea,ImplicitCAD
tomahawkins,atom
tomahawkins,circ
tomahawkins,improve
tomahawkins,mecha
tomahawkins,smt-lib
tomgr,libcspm
tomlokhorst,AwesomePrelude
tonicebrian,TAPL
tonymorris,CV
tonymorris,applicative-errors-scala
tonymorris,automated-testing
tonymorris,course
tonymorris,course-answers
tonymorris,data-lens
tonymorris,di-without-the-gymnastics
tonymorris,docbook-document
tonymorris,filepather
tonymorris,geo-osm
tonymorris,haskell-intro
tonymorris,haskell-package
tonymorris,haskell-parsers
tonymorris,hbudget
tonymorris,how-to-learn-fp
tonymorris,how-to-use-fp
tonymorris,intro-to-high-level-programming-scala
tonymorris,osmgarmin
tonymorris,patterns
tonymorris,programming-for-remote-environments
tonymorris,reader-monad
tonymorris,surgery
tonymorris,validation
tonymorris,what-does-fp-mean
tonymorris,what-does-monad-mean
tonymorris,writer-monad
toomore-such,gentoo-haskell
toonketels,Learnyouahaskell
toothbrush,denknerd
toothbrush,dotfs
toothbrush,hfuse
toothbrush,vty
topgun300,ticker
tov,memoize
toyvo,libpandoc
tphyahoo,gititpt
travis-repos,TravisHSTest
travisbhartwell,xmonad-config
travitch,archive-inspection
travitch,blog
travitch,file-embed
travitch,foreign-inference
travitch,hbgl-experimental
travitch,language-python
travitch,llvm-analysis
travitch,llvm-base-types
travitch,llvm-data-interop
travitch,llvm-tools
travitch,taffybar
treed,euler-haskell
trev311,CS4293
trevorc,chawk
trevorpower,xmonad-settings
triposorbust,project_euler
trobertson,code-kata
trobertson,misc
trofi,BlogLiterately
trofi,blaze-html
trofi,hoogle
trofi,mwc-random
trofi,pandoc
trofi,pointed
trofi,recursion-schemes
trofi,reducers
trofi,speculation
trofi,unordered-containers
trystan,hspec
trystan,silently
tsurucapital,euphoria
ttuegel,cabal
ttuegel,holly
tuncer,cabal
tuncer,visi
tupil,iCalendar
tvh,hascat
twadleigh,cuda-npp
twanvl,grid-diagrams
twittner,zeromq-haskell
twopoint718,voronoi
txyyss,H-99
txyyss,Project-Euler
txyyss,Surreal-Number
tylerjcw,dotfiles
tylerprete,Haskell-Scheme-Compiler
tymmym,zip-conduit
ubiquill,Haskword
udoprog,gabriel
uduki,Memail
uduki,cabal-reinstall-all
uduki,toolsInstall
uhc,uhc
unchiujar,xmonad-config
unmarshal,Haskell-GA
unmarshal,hstats
unvirtual,MGraphHS
upwawet,gkdmctl
upwawet,vision
uriba,HsTecan
ursusursus,zadania
urv,fixhs
usagi,cinnamonroll
usagi,www.WonderRabbitProject.net
utkarshkukreti,nathans-university-pl101
valderman,fursuit
valderman,haste-compiler
valderman,jsplug
valderman,lambdascript
vdemeester,xmonad-config
veinor,askitter
veinor,discount
veinor,milagos
veinor,yesod-paginator
veloce,haskell-sandbox
vh4x0r,99problems
vicfryzel,xmonad-config
vikasmenon,project_euler
vincent23,hakyll-examples
vincent23,hsfuck
vincenthz,hit
vincenthz,hs-asn1-data
vincenthz,hs-certificate
vincenthz,hs-cpu
vincenthz,hs-cryptocipher
vincenthz,hs-pem
vincenthz,hs-socks
vincenthz,hs-tls
vincenthz,hs-tls-debug
vincenthz,hs-tls-extra
vincenthz,hs-udbus
vincenthz,hs-vhd
vincenthz,http-enumerator
vincenthz,language-java
vishallama,algorithms-in-haskell
visi-lang,visi
vito,atomo
vito,atomo-old
vjousse,haskell_scheme_in_48h
vjousse,real_world_haskell
vmurali,StructuralSpec
voidlizard,hwshow
volodg,HaskellExamples
vowell,dotfiles
vurabu,heap
vzakanj,system-config
w3rs,neither
waddledooo,Haskell
wagdav,rcfiles
waldheinz,fackup
wangp,pandoc
warrenharris,pretty
waterret,LibPNG-haskell
wavewave,hxournal
wcauchois,headsheet
wcauchois,spaceman
weltensegler,qstrlib
wh5a,Algorithm-W-Step-By-Step
wh5a,yesoddocs
whatgoodisaroad,surveyor
whitelilis,gentoo_conf
willdonnelly,xdg-basedir
willkurt,CS326-Haskell
wjt,sof-converter
wlangstroth,JSON-hs
wlangstroth,esri
wlangstroth,haskell-samples
wmoss,haskell-scalable-server
wmoss,multileveldb
wojtekzozlak,Studia.Aktualne
wojzaremba,interpreter
wowus,hspec
wowus,stm-conduit
wsonnex,zeno
wtetzner,hatemail
wunki,digestive-functors
wunki,snugio
wunki,solitaire
wvogel00,Haskell
wydzilla,my-hs
x-y-z,2011fall
xanxys,pi
xenophobia,hshstter
xenrox,haskell
xhochy,hssyck
xhochy,songride
xich,YAHHL
xich,scotty
xl,study
xnvrmind,learning
xnyhps,ghc
xorrr,dotfiles
xplat,potpourri
xrl,zmqhs
xyst,fun-with-clang
xyzzyz,FibBinet
xyzzyz,SimpleC
xyzzyz,sepl
yaaase,langs
yairchu,red-black-tree
yairchu,yesod-admin-crud
yangsiwei880813,CodingChallenge
yangsiwei880813,Compiler
yav,HsOpenSSL
yav,monadlib
yav,presburger
yav,tc-solver
yav,url
yav,value-supply
yawaramin,HTkalc
yaxu,smooth
yeahwhatever,c624_hw2
yesodweb,Shelly.hs
yesodweb,authenticate
yesodweb,benchmarks
yesodweb,cabal-meta
yesodweb,clientsession
yesodweb,deploy
yesodweb,doc-yesod
yesodweb,maintenance
yesodweb,path-pieces
yesodweb,shakespeare
yesodweb,wai
yesodweb,yesod
yesodweb,yesodweb.com
yesodweb,yesodweb.com-content
yhosok,aws
yhosok,fashionad
yi-editor,yi
yihuang,gc-monitoring-wai
yihuang,haskell-json-rpc
yihuang,haskell-web-tutorials
yihuang,hsenv
yihuang,network-data
yihuang,nosql-database-tutorial
yihuang,rawsocket-conduit
yihuang,tagstream-conduit
ymmtmsys,Seven-Languages
ymmtmsys,promenade
yogsototh,Scratch
yogsototh,learn_haskell
yogsototh,mandelbrot
yogsototh,yesodweb.com
yogsototh,yosog
yunomu,mighttpd2
yunomu,nicodicbot
yuzutechnology,Community-StartHaskell2011
yyfrankyy,asdf
yzfiona,Tableau
zachfogg,Euler
zdavkeos,DCPU16-Haskell
zearen-wover,Hobgoblin
zehrizzatti,dotfiles
zhensydow,cavern
zhensydow,ljcsandbox
zhensydow,ptrader
zhensydow,z-dcpu-16
zhensydow,zdcpu16
zimothy,async-io
zirrostig,configs
zkf,noisy
zlandau,gdbadventure
zlizta,pisigma-0-2-2
zmoazeni,3load
zmoazeni,karkeze
zni,lambda
zombiecalypse,Bachelor-Thesis
zopa,texmath
zouppen,haskell-packer
zwass,hassolve
